UserID,JobID,Event,Date,Month
407154,776065,viewed,2023-05-01,5
407154,67025,viewed,2023-02-26,2
407154,584721,viewed,2023-05-24,5
407154,154579,viewed,2023-01-18,1
407154,864447,viewed,2023-12-04,12
408322,83739,viewed,2023-08-13,8
408322,270196,viewed,2023-11-26,11
408322,681893,viewed,2023-05-21,5
408322,615722,viewed,2023-03-28,3
408322,1061320,viewed,2023-09-27,9
412946,318433,viewed,2023-07-20,7
412946,474804,viewed,2023-12-27,12
412946,933846,viewed,2023-06-04,6
412946,795640,viewed,2023-04-23,4
412946,876782,viewed,2023-09-10,9
413327,175548,viewed,2023-09-16,9
413327,886039,viewed,2023-12-05,12
413327,899122,viewed,2023-09-24,9
413327,805616,viewed,2023-01-31,1
413327,1109223,viewed,2023-07-13,7
414054,1053268,viewed,2023-08-20,8
414054,883740,viewed,2023-02-11,2
414054,879350,viewed,2023-01-04,1
414054,624346,viewed,2023-05-07,5
414054,636190,viewed,2023-11-09,11
414861,777461,viewed,2023-01-01,1
414861,578522,viewed,2023-12-09,12
414861,1089199,viewed,2023-02-28,2
414861,296936,viewed,2023-11-05,11
414861,211471,viewed,2023-04-15,4
416014,837446,viewed,2023-01-14,1
416014,744000,viewed,2023-04-07,4
416014,299233,viewed,2023-02-06,2
416014,819516,viewed,2023-10-24,10
416014,1053269,viewed,2023-09-17,9
416100,51962,viewed,2023-08-16,8
416100,835542,viewed,2023-09-02,9
416100,782690,viewed,2023-02-15,2
416100,590959,viewed,2023-08-18,8
416100,597857,viewed,2023-12-11,12
416695,1025818,viewed,2023-08-09,8
416695,1104317,viewed,2023-08-29,8
416695,554264,viewed,2023-12-29,12
416695,1050685,viewed,2023-01-05,1
416695,953937,viewed,2023-03-15,3
417078,270196,viewed,2023-07-06,7
417078,240127,viewed,2023-03-02,3
417078,1090011,viewed,2023-01-30,1
417078,879350,viewed,2023-01-18,1
417078,450906,viewed,2023-04-23,4
417680,322990,viewed,2023-08-25,8
417680,92355,viewed,2023-10-23,10
417680,840492,viewed,2023-07-12,7
417680,267607,viewed,2023-09-16,9
417680,78519,viewed,2023-10-25,10
417911,631967,viewed,2023-07-09,7
417911,996337,viewed,2023-05-27,5
417911,16336,viewed,2023-05-25,5
417911,878077,viewed,2023-10-17,10
417911,985624,viewed,2023-02-14,2
418731,220341,viewed,2023-12-18,12
418731,109963,viewed,2023-02-03,2
418731,607559,viewed,2023-05-11,5
418731,652387,viewed,2023-06-06,6
418731,570430,viewed,2023-10-19,10
419484,142867,viewed,2023-08-19,8
419484,734022,viewed,2023-03-26,3
419484,1090011,viewed,2023-02-10,2
419484,348541,viewed,2023-04-02,4
419484,558533,viewed,2023-01-26,1
420257,174656,viewed,2023-12-16,12
420257,1014384,viewed,2023-01-05,1
420257,692783,viewed,2023-11-24,11
420257,498767,viewed,2023-12-28,12
420257,223139,viewed,2023-12-14,12
420627,884978,viewed,2023-07-30,7
420627,158490,viewed,2023-10-20,10
420627,223451,viewed,2023-10-13,10
420627,576740,viewed,2023-07-18,7
420627,764269,viewed,2023-11-06,11
422160,628241,viewed,2023-04-15,4
422160,695986,viewed,2023-04-20,4
422160,209212,viewed,2023-03-09,3
422160,455371,viewed,2023-03-22,3
422160,512697,viewed,2023-01-31,1
427813,157678,viewed,2023-08-29,8
427813,1108583,viewed,2023-10-15,10
427813,506753,viewed,2023-08-14,8
427813,675938,viewed,2023-05-18,5
427813,478910,viewed,2023-12-03,12
428596,339034,viewed,2023-01-07,1
428596,705747,viewed,2023-12-23,12
428596,540471,viewed,2023-03-18,3
428596,144287,viewed,2023-05-18,5
428596,749238,viewed,2023-08-09,8
428711,475879,viewed,2023-08-03,8
428711,502883,viewed,2023-01-24,1
428711,1050985,viewed,2023-07-26,7
428711,314766,viewed,2023-01-22,1
428711,97589,viewed,2023-12-22,12
429324,780267,viewed,2023-02-15,2
429324,439878,viewed,2023-09-05,9
429324,467154,viewed,2023-01-24,1
429324,804823,viewed,2023-03-31,3
429324,633237,viewed,2023-12-24,12
431909,879825,viewed,2023-09-27,9
431909,796649,viewed,2023-12-03,12
431909,734021,viewed,2023-05-13,5
431909,845007,viewed,2023-06-10,6
431909,633237,viewed,2023-12-28,12
433092,11180,viewed,2023-04-22,4
433092,886039,viewed,2023-10-29,10
433092,59597,viewed,2023-07-21,7
433092,870015,viewed,2023-06-08,6
433092,411316,viewed,2023-09-17,9
433846,271241,viewed,2023-06-16,6
433846,821331,viewed,2023-11-06,11
433846,452135,viewed,2023-06-15,6
433846,489323,viewed,2023-04-12,4
439237,583341,viewed,2023-09-04,9
439237,1009301,viewed,2023-10-15,10
439237,1053272,viewed,2023-06-19,6
439237,925011,viewed,2023-10-31,10
439237,823579,viewed,2023-07-08,7
440453,572536,viewed,2023-12-01,12
440453,863547,viewed,2023-11-03,11
440453,757534,viewed,2023-03-28,3
440453,11053,viewed,2023-08-22,8
440453,312132,viewed,2023-03-09,3
440980,826955,viewed,2023-06-09,6
440980,864086,viewed,2023-03-11,3
440980,901667,viewed,2023-01-19,1
440980,108822,viewed,2023-06-05,6
440980,651880,viewed,2023-05-15,5
443165,83739,viewed,2023-10-31,10
443165,1029855,viewed,2023-04-04,4
443165,775859,viewed,2023-03-15,3
443165,846984,viewed,2023-12-18,12
444236,950500,viewed,2023-03-04,3
444236,543510,viewed,2023-05-05,5
444236,954034,viewed,2023-02-16,2
444236,1081649,viewed,2023-08-15,8
444236,67025,viewed,2023-12-05,12
446172,1105755,viewed,2023-08-26,8
446172,806398,viewed,2023-12-01,12
446172,933846,viewed,2023-08-11,8
446172,382487,viewed,2023-09-26,9
446172,758673,viewed,2023-10-13,10
447722,242406,viewed,2023-01-25,1
447722,987144,viewed,2023-12-06,12
447722,306713,viewed,2023-10-20,10
447722,1041906,viewed,2023-12-09,12
447722,818211,viewed,2023-05-11,5
447929,1082632,viewed,2023-11-05,11
447929,615722,viewed,2023-11-04,11
447929,187060,viewed,2023-06-02,6
447929,260701,viewed,2023-03-30,3
447929,819516,viewed,2023-12-03,12
448147,161007,viewed,2023-03-17,3
448147,1113991,viewed,2023-03-23,3
448147,879350,viewed,2023-03-12,3
448147,1036237,viewed,2023-12-23,12
448147,1114751,viewed,2023-02-28,2
448819,203025,viewed,2023-09-11,9
448819,455371,viewed,2023-09-30,9
448819,191553,viewed,2023-04-04,4
448819,58070,viewed,2023-06-16,6
448819,863547,viewed,2023-07-24,7
450239,489323,viewed,2023-12-16,12
450239,315453,viewed,2023-07-17,7
450239,457484,viewed,2023-01-24,1
450239,550180,viewed,2023-01-28,1
450239,673955,viewed,2023-05-15,5
452754,805616,viewed,2023-02-14,2
452754,274447,viewed,2023-06-08,6
452754,758183,viewed,2023-03-05,3
452754,739298,viewed,2023-07-02,7
452754,773536,viewed,2023-04-14,4
455632,323711,viewed,2023-09-26,9
455632,97589,viewed,2023-09-21,9
455632,576740,viewed,2023-03-05,3
455632,554639,viewed,2023-09-22,9
455632,739705,viewed,2023-09-11,9
455905,852315,viewed,2023-09-06,9
455905,83739,viewed,2023-05-13,5
455905,408858,viewed,2023-03-23,3
455905,970144,viewed,2023-08-22,8
455905,47341,viewed,2023-12-12,12
456792,260701,viewed,2023-09-09,9
456792,561145,viewed,2023-03-11,3
456792,685006,viewed,2023-09-27,9
456792,595723,viewed,2023-10-13,10
456792,198328,viewed,2023-09-21,9
457105,15588,viewed,2023-02-01,2
457105,512697,viewed,2023-10-04,10
457105,1039459,viewed,2023-10-22,10
457105,398154,viewed,2023-08-15,8
457105,1032351,viewed,2023-03-28,3
459715,35657,viewed,2023-11-28,11
459715,1050985,viewed,2023-07-21,7
459715,314766,viewed,2023-05-28,5
459715,251635,viewed,2023-09-03,9
459715,407966,viewed,2023-07-23,7
461035,986966,viewed,2023-12-14,12
461035,559537,viewed,2023-05-13,5
461035,14391,viewed,2023-12-19,12
461035,502883,viewed,2023-02-18,2
461035,769390,viewed,2023-10-19,10
464627,15838,viewed,2023-05-01,5
464627,265198,viewed,2023-03-28,3
464627,801487,viewed,2023-01-22,1
464627,95835,viewed,2023-10-11,10
464627,1020516,viewed,2023-01-13,1
466366,132968,viewed,2023-02-17,2
466366,864086,viewed,2023-07-04,7
466366,73573,viewed,2023-01-20,1
466366,822884,viewed,2023-12-12,12
466366,52233,viewed,2023-04-27,4
466730,872667,viewed,2023-09-13,9
466730,820524,viewed,2023-12-10,12
466730,95524,viewed,2023-10-04,10
466730,828232,viewed,2023-05-15,5
466730,1097743,viewed,2023-11-16,11
466836,1046726,viewed,2023-03-12,3
466836,346317,viewed,2023-12-18,12
466836,739705,viewed,2023-06-20,6
466836,833902,viewed,2023-11-04,11
466836,658276,viewed,2023-07-29,7
469311,1050985,viewed,2023-04-14,4
469311,497410,viewed,2023-12-14,12
469311,1007355,viewed,2023-07-24,7
469311,149500,viewed,2023-01-18,1
470343,681893,viewed,2023-03-06,3
470343,908126,viewed,2023-02-05,2
470343,873727,viewed,2023-12-02,12
470343,300761,viewed,2023-01-30,1
470343,95835,viewed,2023-05-09,5
470891,1011686,viewed,2023-06-12,6
470891,653357,viewed,2023-08-18,8
470891,238846,viewed,2023-02-24,2
470891,580945,viewed,2023-09-28,9
470891,395981,viewed,2023-06-27,6
474785,780243,viewed,2023-07-09,7
474785,1050985,viewed,2023-10-10,10
474785,823574,viewed,2023-08-07,8
474785,435131,viewed,2023-09-01,9
474785,377336,viewed,2023-12-28,12
474922,749238,viewed,2023-06-26,6
474922,263478,viewed,2023-09-19,9
474922,758696,viewed,2023-05-02,5
474922,1018058,viewed,2023-06-02,6
474922,512695,viewed,2023-09-03,9
478447,157195,viewed,2023-11-29,11
478447,749238,viewed,2023-11-27,11
478447,456899,viewed,2023-04-18,4
478447,788041,viewed,2023-09-04,9
478447,502883,viewed,2023-05-17,5
480337,250223,viewed,2023-08-21,8
480337,468732,viewed,2023-09-04,9
480337,1091855,viewed,2023-11-11,11
480337,823577,viewed,2023-09-04,9
480337,44890,viewed,2023-01-16,1
480349,782700,viewed,2023-07-16,7
480349,805620,viewed,2023-01-15,1
480349,523371,viewed,2023-11-21,11
480349,67025,viewed,2023-07-21,7
480349,834868,viewed,2023-08-21,8
481589,873871,viewed,2023-08-17,8
481589,642981,viewed,2023-10-04,10
481589,613940,viewed,2023-01-24,1
481589,203025,viewed,2023-12-15,12
481589,165351,viewed,2023-09-11,9
483950,320507,viewed,2023-02-04,2
483950,268638,viewed,2023-10-17,10
483950,157678,viewed,2023-11-27,11
483950,643234,viewed,2023-03-29,3
483950,823590,viewed,2023-09-17,9
484272,475535,viewed,2023-05-25,5
484272,884978,viewed,2023-02-18,2
484272,209212,viewed,2023-09-18,9
484272,830646,viewed,2023-07-30,7
484272,14391,viewed,2023-10-19,10
484407,899018,viewed,2023-06-07,6
484407,511755,viewed,2023-01-08,1
484407,315685,viewed,2023-02-13,2
484407,557037,viewed,2023-02-17,2
484407,25545,viewed,2023-10-15,10
484780,315572,viewed,2023-05-28,5
484780,837446,viewed,2023-08-13,8
484780,496206,viewed,2023-03-02,3
484780,842221,viewed,2023-09-12,9
484780,145692,viewed,2023-04-30,4
487084,867182,viewed,2023-01-02,1
487084,323659,viewed,2023-10-25,10
487084,1068503,viewed,2023-10-19,10
487084,749790,viewed,2023-04-13,4
487084,395989,viewed,2023-05-10,5
487086,315682,viewed,2023-11-10,11
487086,1069062,viewed,2023-11-09,11
487086,8315,viewed,2023-08-02,8
487086,77059,viewed,2023-06-07,6
487086,364685,viewed,2023-04-26,4
487716,636190,viewed,2023-09-18,9
487716,315572,viewed,2023-11-21,11
487716,628316,viewed,2023-03-29,3
487716,624162,viewed,2023-12-21,12
487716,512698,viewed,2023-10-07,10
489714,270107,viewed,2023-10-20,10
489714,717651,viewed,2023-09-04,9
489714,535053,viewed,2023-08-23,8
489714,205628,viewed,2023-02-25,2
489714,467154,viewed,2023-09-28,9
489780,330325,viewed,2023-11-14,11
489780,1061308,viewed,2023-02-14,2
489780,931539,viewed,2023-07-31,7
489780,512697,viewed,2023-05-30,5
489780,683930,viewed,2023-02-12,2
491141,1044996,viewed,2023-06-28,6
491141,877438,viewed,2023-07-15,7
491141,386370,viewed,2023-02-21,2
491141,450906,viewed,2023-02-03,2
491141,157678,viewed,2023-09-24,9
491809,355914,viewed,2023-11-30,11
491809,161267,viewed,2023-12-27,12
491809,617464,viewed,2023-11-24,11
491809,300786,viewed,2023-10-21,10
491809,833857,viewed,2023-09-13,9
492192,973529,viewed,2023-04-12,4
492192,158541,viewed,2023-06-28,6
492192,278240,viewed,2023-03-22,3
492192,851675,viewed,2023-11-19,11
492192,628316,viewed,2023-03-04,3
493897,461997,viewed,2023-03-10,3
493897,38358,viewed,2023-11-16,11
493897,523402,viewed,2023-03-10,3
493897,8315,viewed,2023-03-19,3
493897,502883,viewed,2023-07-19,7
494042,387050,viewed,2023-01-30,1
494042,578118,viewed,2023-05-10,5
494042,386591,viewed,2023-09-20,9
494042,950500,viewed,2023-01-21,1
494042,869844,viewed,2023-04-08,4
496308,674111,viewed,2023-10-20,10
496308,150892,viewed,2023-12-29,12
496308,388692,viewed,2023-09-09,9
496308,863547,viewed,2023-04-23,4
496308,775818,viewed,2023-01-28,1
496693,779675,viewed,2023-10-22,10
496693,274142,viewed,2023-08-06,8
496693,683930,viewed,2023-05-29,5
496693,1055037,viewed,2023-10-04,10
496693,1050685,viewed,2023-05-09,5
498085,640630,viewed,2023-05-04,5
498085,1096893,viewed,2023-10-07,10
498085,578521,viewed,2023-07-05,7
498085,282619,viewed,2023-06-17,6
498085,1016898,viewed,2023-11-14,11
498718,577792,viewed,2023-04-13,4
498718,42696,viewed,2023-04-29,4
498718,757534,viewed,2023-07-26,7
498718,647270,viewed,2023-05-23,5
498718,871285,viewed,2023-05-25,5
499025,775818,viewed,2023-08-02,8
499025,864086,viewed,2023-01-13,1
499025,1051893,viewed,2023-08-03,8
499025,896947,viewed,2023-01-26,1
499025,12570,viewed,2023-12-07,12
500649,979385,viewed,2023-08-26,8
500649,796649,viewed,2023-06-28,6
500649,55854,viewed,2023-12-25,12
500649,584318,viewed,2023-04-09,4
500649,285380,viewed,2023-09-29,9
501568,595723,viewed,2023-09-11,9
501568,822884,viewed,2023-03-31,3
501568,380891,viewed,2023-11-20,11
501568,316849,viewed,2023-10-26,10
501568,80922,viewed,2023-03-09,3
501595,788041,viewed,2023-05-18,5
501595,454258,viewed,2023-04-23,4
501595,1042525,viewed,2023-01-09,1
501595,883740,viewed,2023-12-05,12
501595,765193,viewed,2023-01-19,1
502212,1090011,viewed,2023-02-15,2
502212,278986,viewed,2023-08-29,8
502212,670748,viewed,2023-05-13,5
502212,144096,viewed,2023-07-15,7
502212,788041,viewed,2023-12-07,12
505333,34407,viewed,2023-09-28,9
505333,883740,viewed,2023-09-16,9
505333,471742,viewed,2023-09-05,9
505333,655858,viewed,2023-05-31,5
505333,692672,viewed,2023-08-02,8
505731,335424,viewed,2023-05-19,5
505731,568000,viewed,2023-03-10,3
505731,780423,viewed,2023-04-01,4
505731,638316,viewed,2023-12-02,12
505731,960305,viewed,2023-08-16,8
506122,749790,viewed,2023-09-21,9
506122,511268,viewed,2023-06-26,6
506122,489323,viewed,2023-12-17,12
506122,691506,viewed,2023-03-03,3
506122,384121,viewed,2023-03-01,3
506478,395981,viewed,2023-09-11,9
506478,277793,viewed,2023-09-20,9
506478,324178,viewed,2023-01-26,1
506478,821331,viewed,2023-09-06,9
506478,291476,viewed,2023-10-29,10
507377,931362,viewed,2023-12-05,12
507377,955618,viewed,2023-08-31,8
507377,223425,viewed,2023-06-21,6
507377,435131,viewed,2023-10-22,10
507377,144385,viewed,2023-11-15,11
507911,456899,viewed,2023-05-24,5
507911,823598,viewed,2023-11-13,11
507911,171400,viewed,2023-01-13,1
507911,578118,viewed,2023-09-21,9
507911,851675,viewed,2023-03-18,3
507959,871285,viewed,2023-01-24,1
507959,1055630,viewed,2023-09-15,9
507959,739298,viewed,2023-10-14,10
507959,864447,viewed,2023-05-23,5
507959,280989,viewed,2023-04-08,4
508198,700645,viewed,2023-09-02,9
508198,681893,viewed,2023-11-02,11
508198,837446,viewed,2023-07-13,7
508198,805616,viewed,2023-06-04,6
508198,928489,viewed,2023-04-17,4
508764,1021081,viewed,2023-04-09,4
508764,837446,viewed,2023-07-23,7
508764,945672,viewed,2023-12-15,12
508764,1104317,viewed,2023-08-06,8
508764,144385,viewed,2023-12-30,12
511415,624165,viewed,2023-08-07,8
511415,523635,viewed,2023-10-04,10
511415,627019,viewed,2023-06-01,6
511415,845970,viewed,2023-03-26,3
511415,928036,viewed,2023-05-30,5
512154,1104317,viewed,2023-01-10,1
512154,599961,viewed,2023-12-13,12
512154,382173,viewed,2023-01-21,1
512154,910645,viewed,2023-01-22,1
512154,572863,viewed,2023-02-15,2
513299,482953,viewed,2023-03-04,3
513299,673026,viewed,2023-11-11,11
513299,811951,viewed,2023-01-13,1
513299,822219,viewed,2023-01-14,1
513299,185875,viewed,2023-04-20,4
517442,852100,viewed,2023-10-01,10
517442,1090011,viewed,2023-06-01,6
517442,568000,viewed,2023-09-26,9
517442,681893,viewed,2023-08-24,8
517442,300771,viewed,2023-04-11,4
517980,812538,viewed,2023-11-09,11
517980,883740,viewed,2023-07-09,7
517980,780502,viewed,2023-07-03,7
517980,300786,viewed,2023-04-18,4
517980,279238,viewed,2023-12-03,12
519760,184085,viewed,2023-05-31,5
519760,1027158,viewed,2023-02-16,2
519760,381975,viewed,2023-09-08,9
519760,136804,viewed,2023-03-25,3
519760,739617,viewed,2023-09-08,9
519941,314757,viewed,2023-08-06,8
519941,996853,viewed,2023-07-27,7
519941,749238,viewed,2023-05-06,5
519941,317315,viewed,2023-11-30,11
519941,343342,viewed,2023-02-18,2
521259,206348,viewed,2023-02-02,2
521259,511755,viewed,2023-03-31,3
521259,933986,viewed,2023-08-20,8
521259,51962,viewed,2023-04-10,4
521259,584318,viewed,2023-10-20,10
521329,46841,viewed,2023-10-17,10
521329,643233,viewed,2023-02-23,2
521329,278002,viewed,2023-05-04,5
521329,1079189,viewed,2023-04-24,4
521329,251635,viewed,2023-03-14,3
525561,17075,viewed,2023-07-10,7
525561,212742,viewed,2023-08-24,8
525561,973318,viewed,2023-08-09,8
525561,161507,viewed,2023-07-17,7
525561,920397,viewed,2023-05-04,5
526219,1106263,viewed,2023-05-30,5
526219,338333,viewed,2023-09-25,9
526219,121227,viewed,2023-03-29,3
526219,242406,viewed,2023-04-16,4
526219,209212,viewed,2023-08-16,8
526392,643233,viewed,2023-08-14,8
526392,386591,viewed,2023-12-29,12
526392,998137,viewed,2023-12-04,12
526392,508898,viewed,2023-03-06,3
526392,502883,viewed,2023-02-13,2
526760,488343,viewed,2023-12-04,12
526760,511626,viewed,2023-03-26,3
526760,997571,viewed,2023-01-23,1
526760,1103804,viewed,2023-12-12,12
526760,979277,viewed,2023-03-30,3
527846,1041410,viewed,2023-08-10,8
527846,250004,viewed,2023-08-27,8
527846,388692,viewed,2023-11-17,11
527846,315453,viewed,2023-01-05,1
527846,1013763,viewed,2023-07-14,7
527859,681893,viewed,2023-02-26,2
527859,110541,viewed,2023-02-19,2
527859,788041,viewed,2023-08-17,8
527859,1053272,viewed,2023-06-12,6
527859,268576,viewed,2023-01-20,1
528489,851536,viewed,2023-09-14,9
528489,597367,viewed,2023-08-06,8
528489,201877,viewed,2023-08-11,8
528489,1044072,viewed,2023-03-21,3
528489,314766,viewed,2023-10-09,10
528510,364686,viewed,2023-12-11,12
528510,182525,viewed,2023-01-21,1
528510,645531,viewed,2023-11-17,11
528510,260701,viewed,2023-05-01,5
528510,137014,viewed,2023-03-05,3
530065,262059,viewed,2023-10-03,10
530065,490792,viewed,2023-06-19,6
530065,110541,viewed,2023-11-19,11
530065,803631,viewed,2023-12-27,12
530065,561500,viewed,2023-03-05,3
530370,342297,viewed,2023-05-21,5
530370,822884,viewed,2023-02-20,2
530370,1113991,viewed,2023-03-26,3
530370,950500,viewed,2023-07-17,7
530370,820524,viewed,2023-06-21,6
532599,196129,viewed,2023-11-25,11
532599,430778,viewed,2023-06-23,6
532599,403850,viewed,2023-05-23,5
532599,328322,viewed,2023-01-15,1
532599,885443,viewed,2023-04-26,4
532612,280705,viewed,2023-11-21,11
532612,1052066,viewed,2023-11-21,11
532612,788269,viewed,2023-07-19,7
532612,28608,viewed,2023-03-01,3
532612,531680,viewed,2023-01-16,1
532887,758183,viewed,2023-01-29,1
532887,593572,viewed,2023-09-14,9
532887,396768,viewed,2023-07-03,7
532887,339499,viewed,2023-02-22,2
532887,46841,viewed,2023-10-30,10
533873,212537,viewed,2023-04-08,4
533873,47341,viewed,2023-07-09,7
533873,806226,viewed,2023-04-30,4
533873,471742,viewed,2023-11-28,11
533873,461997,viewed,2023-09-01,9
539008,523635,viewed,2023-09-11,9
539008,561089,viewed,2023-10-21,10
539008,931539,viewed,2023-02-02,2
539008,566634,viewed,2023-12-23,12
539008,346344,viewed,2023-09-02,9
539763,1032351,viewed,2023-12-18,12
539763,979382,viewed,2023-10-08,10
539763,562154,viewed,2023-04-21,4
539763,681133,viewed,2023-07-30,7
539763,600837,viewed,2023-09-27,9
539981,624162,viewed,2023-03-31,3
539981,154446,viewed,2023-03-16,3
539981,535043,viewed,2023-05-22,5
539981,785058,viewed,2023-06-05,6
539981,617304,viewed,2023-08-15,8
541600,59599,viewed,2023-12-30,12
541600,695656,viewed,2023-05-19,5
541600,788041,viewed,2023-02-01,2
541600,492445,viewed,2023-04-30,4
541600,279238,viewed,2023-03-21,3
544035,874607,viewed,2023-12-04,12
544035,264187,viewed,2023-06-15,6
544035,299912,viewed,2023-01-13,1
544035,883740,viewed,2023-07-23,7
544035,206272,viewed,2023-05-20,5
544933,458789,viewed,2023-07-31,7
544933,377336,viewed,2023-10-06,10
544933,702606,viewed,2023-04-01,4
544933,223435,viewed,2023-01-13,1
544933,335353,viewed,2023-07-02,7
545337,912920,viewed,2023-07-19,7
545337,489323,viewed,2023-05-15,5
545337,278240,viewed,2023-01-27,1
545337,300778,viewed,2023-10-02,10
545337,828370,viewed,2023-10-08,10
550952,386591,viewed,2023-06-25,6
550952,300786,viewed,2023-09-15,9
550952,599143,viewed,2023-08-01,8
550952,801487,viewed,2023-10-18,10
550952,1081989,viewed,2023-12-06,12
552770,923380,viewed,2023-08-19,8
552770,55852,viewed,2023-01-19,1
552770,1046137,viewed,2023-04-27,4
552770,995126,viewed,2023-04-27,4
552770,434347,viewed,2023-07-16,7
553515,1050685,viewed,2023-05-12,5
553515,749790,viewed,2023-11-21,11
553515,550180,viewed,2023-10-11,10
553515,896947,viewed,2023-06-27,6
553515,707983,viewed,2023-10-10,10
556919,15326,viewed,2023-01-31,1
556919,511266,viewed,2023-10-23,10
556919,1053272,viewed,2023-09-16,9
556919,454294,viewed,2023-10-10,10
556919,25545,viewed,2023-08-19,8
559172,537997,viewed,2023-09-18,9
559172,598287,viewed,2023-06-08,6
559172,296936,viewed,2023-12-27,12
559172,373544,viewed,2023-06-01,6
559723,795640,viewed,2023-03-01,3
559723,643234,viewed,2023-07-30,7
559723,843781,viewed,2023-12-07,12
559723,461387,viewed,2023-07-12,7
559723,512240,viewed,2023-10-09,10
560798,951693,viewed,2023-06-24,6
560798,845640,viewed,2023-09-18,9
560798,1030275,viewed,2023-08-13,8
560798,616943,viewed,2023-10-15,10
560798,801550,viewed,2023-08-10,8
562189,830646,viewed,2023-06-15,6
562189,758183,viewed,2023-11-26,11
562189,407966,viewed,2023-05-12,5
562189,608642,viewed,2023-03-31,3
562189,876956,viewed,2023-08-28,8
563274,858054,viewed,2023-09-14,9
563274,858226,viewed,2023-04-20,4
563274,873871,viewed,2023-05-28,5
563274,1076271,viewed,2023-03-21,3
563274,300778,viewed,2023-08-11,8
564042,796649,viewed,2023-11-09,11
564042,214517,viewed,2023-01-20,1
564042,864447,viewed,2023-09-10,9
564042,315453,viewed,2023-06-23,6
564042,363275,viewed,2023-04-29,4
565455,811380,viewed,2023-04-27,4
565455,386591,viewed,2023-02-07,2
565455,1010954,viewed,2023-08-15,8
565455,966439,viewed,2023-07-12,7
565455,111726,viewed,2023-04-26,4
569356,343668,viewed,2023-09-14,9
569356,342297,viewed,2023-08-10,8
569356,779666,viewed,2023-09-26,9
569356,597857,viewed,2023-04-13,4
569356,879126,viewed,2023-04-26,4
570247,273429,viewed,2023-09-30,9
570247,864447,viewed,2023-06-15,6
570247,157432,viewed,2023-06-23,6
570247,583179,viewed,2023-03-05,3
570247,408859,viewed,2023-01-10,1
571909,202572,viewed,2023-12-09,12
571909,961414,viewed,2023-10-05,10
571909,615722,viewed,2023-04-26,4
571909,1106000,viewed,2023-04-11,4
571909,863240,viewed,2023-04-09,4
572110,54605,viewed,2023-01-13,1
572110,615722,viewed,2023-02-25,2
572110,823596,viewed,2023-03-11,3
572110,803570,viewed,2023-07-12,7
572110,846614,viewed,2023-02-20,2
574470,138777,viewed,2023-07-12,7
574470,277818,viewed,2023-01-02,1
574470,900554,viewed,2023-04-17,4
574470,496395,viewed,2023-05-06,5
574470,209212,viewed,2023-04-01,4
574750,823590,viewed,2023-08-29,8
574750,212098,viewed,2023-09-14,9
574750,496288,viewed,2023-08-05,8
574750,242052,viewed,2023-01-07,1
574750,314766,viewed,2023-05-21,5
576363,282619,viewed,2023-08-18,8
576363,803671,viewed,2023-05-12,5
576363,153062,viewed,2023-04-21,4
576363,869844,viewed,2023-04-17,4
576363,440386,viewed,2023-01-17,1
576494,900555,viewed,2023-07-01,7
576494,483047,viewed,2023-03-20,3
576494,182525,viewed,2023-06-22,6
576494,277818,viewed,2023-07-11,7
576494,280705,viewed,2023-06-22,6
577555,269895,viewed,2023-02-26,2
577555,322954,viewed,2023-10-08,10
577555,377337,viewed,2023-02-04,2
577555,578521,viewed,2023-10-24,10
577555,171400,viewed,2023-01-07,1
579301,896947,viewed,2023-03-20,3
579301,576740,viewed,2023-08-25,8
579301,299233,viewed,2023-01-31,1
579301,1100968,viewed,2023-12-19,12
579301,924647,viewed,2023-09-07,9
579573,13421,viewed,2023-05-12,5
579573,137014,viewed,2023-08-26,8
579573,458789,viewed,2023-02-15,2
579573,854431,viewed,2023-02-28,2
579573,600854,viewed,2023-10-01,10
579989,300786,viewed,2023-05-03,5
579989,16758,viewed,2023-02-04,2
579989,596302,viewed,2023-03-01,3
579989,900555,viewed,2023-04-06,4
579989,692783,viewed,2023-03-22,3
581925,364685,viewed,2023-06-08,6
581925,878077,viewed,2023-01-03,1
581925,624167,viewed,2023-02-08,2
581925,384119,viewed,2023-01-18,1
581925,962983,viewed,2023-10-30,10
584849,761360,viewed,2023-04-09,4
584849,896220,viewed,2023-02-09,2
584849,855863,viewed,2023-10-18,10
584849,1017290,viewed,2023-06-07,6
584849,240127,viewed,2023-07-01,7
584951,489323,viewed,2023-06-19,6
584951,14391,viewed,2023-12-28,12
584951,228003,viewed,2023-05-28,5
584951,75390,viewed,2023-02-03,2
584951,570769,viewed,2023-07-26,7
585335,361259,viewed,2023-05-16,5
585335,869166,viewed,2023-07-14,7
585335,67025,viewed,2023-10-08,10
585335,966438,viewed,2023-12-25,12
585335,608468,viewed,2023-12-31,12
588023,523635,viewed,2023-01-07,1
588023,1091855,viewed,2023-12-24,12
588023,912470,viewed,2023-07-20,7
588023,3332,viewed,2023-10-15,10
588023,319884,viewed,2023-07-09,7
588881,268638,viewed,2023-08-29,8
588881,1009301,viewed,2023-09-24,9
588881,1102366,viewed,2023-02-10,2
588881,267607,viewed,2023-01-29,1
588881,182661,viewed,2023-01-27,1
589639,520424,viewed,2023-02-16,2
589639,1026537,viewed,2023-05-20,5
589639,377039,viewed,2023-09-24,9
589639,896223,viewed,2023-12-14,12
589639,209257,viewed,2023-04-28,4
